trial_id,image_id,condition,POS,concreteness,importance,rank,model
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,NN,4.96,1.0,0.18181818181818182,clip
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,NN,4.96,0.18120805369127516,0.03636363636363636,human
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.97,1.0,0.2,clip
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.97,0.3448275862068966,0.08888888888888889,human
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.34,0.572265625,0.17777777777777778,clip
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.34,1.0,0.2,human
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.96,0.336334228515625,0.13333333333333333,clip
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,4.96,0.7586206896551724,0.17777777777777778,human
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,5.0,0.313232421875,0.08888888888888889,clip
matched_con_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,con,NN,5.0,0.5574712643678161,0.13333333333333333,human
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,3.3,0.0,0.06060606060606061,clip
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,3.3,0.63,0.12121212121212122,human
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,3.28,0.994140625,0.15151515151515152,clip
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,3.28,1.0,0.16666666666666666,human
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,4.75,1.0,0.16666666666666666,clip
matched_abs_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,abs,NN,4.75,0.12,0.030303030303030304,human
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.68,0.0,0.01818181818181818,clip
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.68,0.2909090909090909,0.09090909090909091,human
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.76,0.2763671875,0.16363636363636364,clip
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.76,1.0,0.18181818181818182,human
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.89,0.253173828125,0.14545454545454545,clip
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,4.89,0.44545454545454544,0.12727272727272726,human
