trial_id,image_id,condition,group,map_pcc
matched_abs_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,abs,image_grp2,0.30199012776417933
matched_con_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,con,image_grp1,0.19525264747213586
matched_con_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,con,image_grp2,0.1560334302038864
matched_abs_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,abs,image_grp1,0.38234182363668223
matched_abs_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,abs,image_grp2,0.3919858042546983
matched_con_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,con,image_grp1,0.35825914692743005
matched_con_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,con,image_grp2,0.34566355204916116
matched_abs_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,abs,image_grp1,0.44296570561346854
matched_abs_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,abs,image_grp2,0.2968600083577062
matched_con_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,con,image_grp1,0.20852806892035242
matched_con_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,con,image_grp2,0.1251919027929281
matched_abs_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,abs,image_grp1,0.4725559837661065
matched_abs_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,abs,image_grp2,0.2378270809646929
matched_con_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,con,image_grp1,0.19085326936465874
